arquivo_rel,sha256_arquivo,melhor_status,fonte_ultimo_processamento,output_tag,status_release,fonte_release,overlap_release_v1,overlap_indice_verde,nota_indice,updated_at_indice
drive-download-20260403T124026Z-3-001_224929\605016028.pdf,48f8faecf1bd0ff52755a214c3323cabce38cc5898aeb027bebde72124ea76fa,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:22:17Z
drive-download-20260403T124026Z-3-001_224929\605016040.pdf,8c9588b486a40062e2ccffc757edb011524c3abd16e2a0ded69f4d1bac83d1aa,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:22:17Z
drive-download-20260403T124026Z-3-001_224929\605016043.pdf,9687fdef344774502e6e6c7d45d74c9b6667a526a02de75af4908d621d4db3ea,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:22:17Z
drive-download-20260403T124026Z-3-001_224929\605016054.pdf,a136e985223e091afb76720333cb2507997471b77010e4f2e9065ce4dc48dac9,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:22:17Z
drive-download-20260403T124026Z-3-001_224929\605016055.pdf,7d8d1d5cf908901a008b63cb30748b599a049a6d3f18a00d5d439da5e87f18e2,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:22:17Z
drive-download-20260403T124026Z-3-001_224929\605016056.pdf,9882aaa21c1e384e5640c6d29c25324799dd373d55c8e8f6c17b2714da70b29c,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_23_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:22:17Z
drive-download-20260403T124026Z-3-001_224929\605016057.pdf,4ced18eb15e08354b0bc339f21523abee46f01d7c96ed47a6614153c775d07a6,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016058.pdf,8e48f577c805de843e4cf6452bae79140178203283717d06455dca87e7850bdb,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016059.pdf,44037b275b12acf7ac4b490ecf5087024e6796bfb28540fd4753c1a45745206b,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016060.pdf,695d6ce315b7d1a2b4b5533348be6d1c671ce22fa04352e6fb0a5dfe5a6171d5,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016064.pdf,39a34647a0fdd660b4223ffa287ff58e78b3ca67a1f485263e9128ac25ecfc87,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016065.pdf,dd082542669531af4bf09d4e204a078522cd98511f184646e76a59690dde29ec,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016066.pdf,5fc791644ccbd30e8d2c1acc0c9f27f593d0e265626fe62863d44a76ff60706b,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016067.pdf,92d887bc2d92d753f4d29ec7d2bfdc3702621336dde247bcda47be3f12ffb381,VERDE_SEGURO,NOVO_FASE6_BLOCO_05,extraidos_motor_fase6j_retry_block_05_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-06T01:26:53Z
drive-download-20260403T124026Z-3-001_224929\605016073.pdf,94621e99f53dcff1ee0acad3ae85f889fbb06e21bf6b63b330923aa907e71f64,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016074.pdf,6cf585fa97794c0ec3954fca8c365d74d46498f8f52540442ee122026e5d1515,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016077.pdf,9cd4332b493339fb78571bdcf45cfbe0ca92481163f7a99fb96e21f9570287b5,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016081.pdf,7f9f55f89f551f07f66d6f08c5723bfeeaaa78d79cf4899093ae0c1bb6b72372,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016082.pdf,70b949fa018ecb5df34f84fc205957fbc6d8efdd6937f11cbf30108d8b7abd2d,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016086.pdf,8ef369d1fabf58ad994a5c20c4afba288b124efbb029c27d70e1af02668ef321,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016089.pdf,e9ac42d99d9ac4ca26158134bf89a2ba0b2bb78c2190e6cbca70e1fd62ccf1cc,VERDE_SEGURO,NOVO_FASE6_BLOCO_05,extraidos_motor_fase6j_retry_block_05_flash,OFICIAL,RELEASE_V1_RETRY,true,true,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-06T01:26:53Z
drive-download-20260403T124026Z-3-001_224929\605016090 (2).pdf,c902b550cdc188c29e659eb58e797dd34c7375f577bf786fd1f3b3bd203624a0,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016090.pdf,96b687fba58d50eb736cfdb29f9cce97050b89a06fb9f22c18c185c36b9df399,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016091.pdf,47b62ab5a434487053cdd469c486f6ab8280d61f9a5fa0fa3c9e1db37bba6c9f,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016095.pdf,97421459537cd07a3281ccef7fbaf8dd9f4a8f5618388bc8312bcc0f5d710e30,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_24_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:31:32Z
drive-download-20260403T124026Z-3-001_224929\605016097.pdf,c284f534bf348293c83d676b136a235f623138cfdb953e83921b151fe0ef2a09,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016098.pdf,6fa1f5e35d37a35f69c9237233c2d2f1ce431393bd415111ef1689fa71f4caf7,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016102.pdf,0fc5ac9516a90050edb305144322e75e67278534c619964bac773512bc9cb38a,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016103.pdf,a92ba111b776437e65b2ea348eaf52a9752f0cfcb4e2dbd7270ee6ca6a73a7be,VERDE_SEGURO,NOVO_FASE6_BLOCO_05,extraidos_motor_fase6j_retry_block_05_flash,OFICIAL,RELEASE_V1_RETRY,true,true,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-06T01:26:53Z
drive-download-20260403T124026Z-3-001_224929\605016104.pdf,92e45d66d20bbd32afbe072a1363a98e539dea09b4b07c0a7f5e321553948685,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016106.pdf,b80602064ed185a81c544cae70331b5a48acd0d5c0f30948b5101feade589c61,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016107.pdf,4323d32cfdc257e66c51dda6b8e3ccb57d2cf5402149a3da69c839b21736a3be,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016108.pdf,93e823b17931a1209351c0cd02087466596ef93ab819fccb74a32e898aa8cb3e,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016110.pdf,ce6a9831441b1477c01156547af283b2bd8941eed5d4dca99625f8c94e34fa49,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016111.pdf,8f08fbe99afbe357ddaa278e80239c1279a94fd468c399c7ec4d207b8e4d84d2,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016121.pdf,bb8e786fb6a4c7042d98453346e510cd7127a97d003dc987e06532feb39348fb,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016126 (2).pdf,04cb5703b915842032a55065a5e324008a8b35ae4b5536a8c8d74c4c3d1e972b,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016126.pdf,6606829b35df37a3f116c0a117ec0abc06f150d233ce2f32db413889d06296c0,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016129.pdf,d88136b7df6a7bd2f3004eb5541c16a8a8f71f491ae70cdde1c41b54647c6e33,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016134.pdf,a27aa090bda17b3008f7ac5f234a91b0888a63077a51894d04ca87559ecbe67c,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016135.pdf,90452836f86d1a5a1d4a993ff0ba1e4f7924ccc668726a69c38450dd5dd28bbd,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016136.pdf,9d28ff678848adc83a3233fecb5f68b930e025ffdd4e5a5ebb7279bc20112771,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016137.pdf,0bea6dd81615131efa93ea6749ce6acaa3b774278d5dc4dbd3e8aa3362a05d1c,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016138.pdf,c14cf46618a713058c6c236246f30a369c591087152826b00df9f76c3fc50922,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016167.pdf,fb15591f5ae0e346e68f0de9921888be810523b7bed42dbaeab1d35c4e14d641,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_25_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T21:46:17Z
drive-download-20260403T124026Z-3-001_224929\605016169.pdf,a8ef2e01e34dc637b8af755e1b9bfb9502b180a9bce3f1d6771e55b462febeda,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016176.pdf,4ee49c45708c0d6cb9fab74b24835aa6ec94e4ec54c99ffc8d1622ff9433cb07,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016177.pdf,366434dc49ce48ffb3f9e0d6ef01da214e79ac0ffcb69ca8d4939a415b84e0b8,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016178.pdf,264b4e3741029339004d465dd0aa4fbfbefe393f9aacdc081e1deb84b229c922,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016179.pdf,b96ea8cf38a15f5dd1bcddb5d68e74f858be646e989fa508dfca2dfd1ad9b9f1,VERDE_SEGURO,NOVO_FASE6_BLOCO_06,extraidos_motor_fase6l_retry_block_06_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016180.pdf,f6f9499b5e6c443c0b9ff2c5c108cc322c5da6da510c146118f518a777eae459,VERDE_SEGURO,NOVO_FASE6_BLOCO_07,extraidos_motor_fase6n_retry_block_07_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016181.pdf,4ffeeaad7410d313e2dc70da263a117ddea13bc0a6726fafaadbb8adeb34188e,VERDE_SEGURO,NOVO_FASE6_BLOCO_07,extraidos_motor_fase6n_retry_block_07_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016183.pdf,2acf72aefeb9fd42379f562c0d448deb4afdf6dc40a910534ca9053222515291,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016184.pdf,509e20ae2484948937f9578a9000813c6cd8ffeaa4e5971a0fb63486133d6de4,VERDE_SEGURO,NOVO_FASE6_BLOCO_07,extraidos_motor_fase6n_retry_block_07_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016185.pdf,d5ec23f877483a81365d7ace1ded1f3e891680c00959d418959519466887511e,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016191.pdf,e2fe84bff18c082d1cbc5445eef856eb7cdd411a7bc12f591d0ff4e6b2ed28f9,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016192.pdf,e17c362eef48afe60ba2efa5a6456518cf4bc28125a4952bbf06a0d51d9cbf09,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016193.pdf,4b0b3f17c3a8b6896c636cdac4a1fb9764a30c590e1ef670bdacb47a98a685cb,VERDE_SEGURO,NOVO_FASE6_BLOCO_07,extraidos_motor_fase6n_retry_block_07_flash,OFICIAL,RELEASE_V1_RETRY,true,false,INDEX_FLAG_PRECISA_REVISAO_MANUAL_OBSOLETA_DETECTADA,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016194.pdf,34d3e4935e433f4a46620aa0e3e7af420d233eb3d29cf4bd7523726c5e050fae,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016195.pdf,949f1fb69e48dca4f665fbff8d4551d60d14b37ea102daa15ac334438213fe6e,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
drive-download-20260403T124026Z-3-001_224929\605016196.pdf,e08dfd75af0f78d731323a07d282be58b8ee6b5af4cdd9ba462b787bb4e47828,VERDE_SEGURO,review/extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green_candidates.csv,extraidos_motor_cycle20_pass1_flash_lite_26_categorized_safe_green,OFICIAL,INDICE_VERDE_LIMPO,false,true,INDICE_VERDE_LIMPO_CRITERIO_ORIGINAL,2026-05-05T22:09:44Z
